sku,rev,ord,rev_rank,ord_rank,low_rotation_flag,dead_flag
J0025-DR-XL,2560.0,4,4477.0,4820.5,0,0
J0025-DR-XS,13916.0,23,1514.0,1445.0,0,0
J0025-DR-XXL,8629.05,15,2250.0,2166.0,0,0
J0025-DR-XXXL,10360.1,18,1960.0,1819.5,0,0
J0026-KR-S,2226.0,7,4718.0,3717.5,0,0
J0026-KR-XS,620.86,2,6479.0,5959.0,0,0
J0027-SET-S,1250.0,2,5607.0,5959.0,0,0
J0027-SET-XS,3106.0,5,4105.0,4401.5,0,0
J0027-SET-XXL,0.0,1,7187.5,6746.5,0,1
J0028-KR-L,954.0,3,6016.0,5335.5,0,0
J0028-KR-S,645.0,2,6428.0,5959.0,0,0
J0028-KR-XS,954.0,3,6016.0,5335.5,0,0
J0029-KR-S,2070.0,6,4843.5,4040.0,0,0
J0029-KR-XS,1045.0,3,5857.0,5335.5,0,0
J0033-KR-L,2407.0,5,4597.0,4401.5,0,0
J0033-KR-M,425.0,1,6855.0,6746.5,0,1
J0033-KR-S,1596.0,5,5252.5,4401.5,0,0
J0033-KR-XL,824.0,2,6210.5,5959.0,0,0
J0033-KR-XS,2201.0,5,4737.0,4401.5,0,0
J0033-KR-XXL,2626.0,6,4426.0,4040.0,0,0
J0033-KR-XXXL,2774.0,7,4327.5,3717.5,0,0
J0034-SET-L,7148.0,10,2562.0,2967.0,0,0
J0034-SET-M,3585.0,5,3835.0,4401.5,0,0
J0034-SET-S,605.0,1,6512.5,6746.5,0,1
J0034-SET-XL,2894.0,4,4249.0,4820.5,0,0
J0034-SET-XS,743.0,1,6299.0,6746.5,0,0
J0034-SET-XXL,4190.0,6,3551.0,4040.0,0,0
J0034-SET-XXXL,3550.86,5,3855.0,4401.5,0,0
J0036-TP-XS,2559.62,6,4478.0,4040.0,0,0
J0037-KR-L,522.0,1,6669.5,6746.5,0,1
J0037-KR-XXL,1566.0,3,5289.0,5335.5,0,0
J0037-KR-XXXL,2088.0,4,4825.0,4820.5,0,0
J0038-DR-S,546.0,1,6635.5,6746.5,0,1
J0038-DR-XS,3250.0,6,4030.0,4040.0,0,0
J0038-DR-XXXL,1221.0,2,5639.0,5959.0,0,0
J0039-SET-S,1296.0,2,5563.5,5959.0,0,0
J0039-SET-XS,625.0,1,6469.0,6746.5,0,0
J0040-SET-XS,643.0,1,6433.5,6746.5,0,0
J0040-SET-XXXL,1279.38,2,5583.0,5959.0,0,0
J0041-SET-L,41301.67,62,410.0,393.5,0,0
J0041-SET-M,47931.19,74,329.0,298.0,0,0
J0041-SET-S,37842.66,60,465.0,411.5,0,0
J0041-SET-XL,53118.33,82,272.0,250.0,0,0
J0041-SET-XS,44221.33,69,371.0,328.5,0,0
J0041-SET-XXL,5251.0,8,3137.0,3433.0,0,0
J0041-SET-XXXL,4801.0,7,3311.5,3717.5,0,0
J0042-DR-L,657.0,2,6403.0,5959.0,0,0
J0042-DR-S,1291.0,2,5568.0,5959.0,0,0
J0042-DR-XL,634.0,1,6451.0,6746.5,0,0
J0042-DR-XS,634.0,1,6451.0,6746.5,0,0
J0043-SET-S,611.0,1,6490.5,6746.5,0,1
J0043-SET-XL,1246.0,2,5612.5,5959.0,0,0
J0043-SET-XS,3037.0,5,4151.5,4401.5,0,0
J0044-TP-S,1260.0,4,5597.5,4820.5,0,0
J0044-TP-XS,598.0,2,6558.5,5959.0,0,0
J0047-TP-XL,675.0,2,6376.0,5959.0,0,0
J0048-TP-S,1346.0,4,5516.0,4820.5,0,0
J0048-TP-XL,1350.0,4,5513.5,4820.5,0,0
J0048-TP-XS,1009.0,3,5911.0,5335.5,0,0
J0048-TP-XXL,2347.0,8,4631.0,3433.0,1,0
J0049-TP-L,642.0,2,6438.0,5959.0,0,0
J0049-TP-M,1568.71,4,5286.0,4820.5,0,0
J0049-TP-S,329.0,1,7011.0,6746.5,0,1
J0049-TP-XL,953.0,3,6019.0,5335.5,0,0
J0049-TP-XS,329.0,1,7011.0,6746.5,0,1
J0049-TP-XXL,1613.0,5,5238.5,4401.5,0,0
J0049-TP-XXXL,987.0,3,5955.5,5335.5,0,0
J0051-KR-S,1836.0,3,5036.0,5335.5,0,0
J0052-KR-XS,699.0,1,6333.5,6746.5,0,0
J0053-KR-XS,1104.0,2,5788.5,5959.0,0,0
J0055-SET-XS,3740.0,4,3762.0,4820.5,0,0
J0057-DR-S,475.0,1,6787.0,6746.5,0,1
J0057-DR-XS,4551.0,9,3407.0,3188.5,0,0
J0057-DR-XXXL,452.38,1,6818.0,6746.5,0,1
J0058-DR-XS,473.0,1,6793.0,6746.5,0,1
J0062-DR-L,475.0,1,6787.0,6746.5,0,1
J0062-DR-M,475.0,1,6787.0,6746.5,0,1
J0062-DR-S,1473.0,3,5389.0,5335.5,0,0
J0062-DR-XS,2651.0,5,4412.0,4401.5,0,0
J0062-DR-XXL,1473.0,3,5389.0,5335.5,0,0
J0070-KR-M,636.0,2,6447.0,5959.0,0,0
J0070-KR-S,318.0,1,7053.5,6746.5,0,1
J0070-KR-XS,923.0,2,6049.5,5959.0,0,0
J0070-KR-XXL,318.0,1,7053.5,6746.5,0,1
J0072-KR-L,318.0,1,7053.5,6746.5,0,1
J0072-KR-M,636.0,2,6447.0,5959.0,0,0
J0072-KR-S,954.0,3,6016.0,5335.5,0,0
J0072-KR-XL,1580.0,5,5275.5,4401.5,0,0
J0072-KR-XS,318.0,1,7053.5,6746.5,0,1
J0072-KR-XXL,318.0,1,7053.5,6746.5,0,1
J0072-KR-XXXL,318.0,1,7053.5,6746.5,0,1
J0073-KR-L,333.0,1,6992.5,6746.5,0,1
J0073-KR-M,1001.0,3,5920.0,5335.5,0,0
J0073-KR-S,605.0,1,6512.5,6746.5,0,1
J0073-KR-XL,1021.0,3,5902.0,5335.5,0,0
J0073-KR-XXL,979.0,3,5966.0,5335.5,0,0
J0073-KR-XXXL,1689.0,5,5169.5,4401.5,0,0
J0074-TP-L,294.0,1,7140.5,6746.5,0,1
J0074-TP-S,294.0,1,7140.5,6746.5,0,1
J0074-TP-XL,1255.0,3,5600.0,5335.5,0,0
J0074-TP-XS,301.0,1,7101.5,6746.5,0,1
J0074-TP-XXL,602.0,2,6542.5,5959.0,0,0
J0075-KR-M,363.0,1,6947.0,6746.5,0,1
J0075-KR-S,359.0,1,6959.5,6746.5,0,1
J0075-KR-XS,700.0,2,6330.0,5959.0,0,0
J0076-SET-S,468.0,1,6799.0,6746.5,0,1
J0077-SKD-L,4877.18,5,3286.0,4401.5,0,0
J0077-SKD-M,6246.64,6,2797.0,4040.0,0,0
J0077-SKD-S,15015.0,14,1416.0,2308.0,0,0
J0077-SKD-XL,1170.0,1,5724.0,6746.5,0,0
J0077-SKD-XS,13141.25,12,1593.0,2615.5,0,0
J0077-SKD-XXL,4020.0,4,3617.0,4820.5,0,0
J0077-SKD-XXXL,3427.0,3,3934.0,5335.5,0,0
J0078-SET-L,999.0,1,5926.0,6746.5,0,0
J0078-SET-M,1998.0,2,4898.5,5959.0,0,0
J0078-SET-S,4949.0,5,3261.0,4401.5,0,0
J0078-SET-XL,1923.0,2,4973.0,5959.0,0,0
J0078-SET-XXL,3208.0,4,4051.5,4820.5,0,0
J0078-SET-XXXL,1552.0,2,5308.0,5959.0,0,0
J0079-SKD-L,2915.82,2,4236.0,5959.0,0,0
J0079-SKD-S,3079.0,2,4118.0,5959.0,0,0
J0079-SKD-XL,1523.0,1,5333.0,6746.5,0,0
J0079-SKD-XXXL,5994.82,4,2871.0,4820.5,0,0
J0080-TP-L,474.11,1,6791.0,6746.5,0,1
J0080-TP-S,4763.0,8,3325.0,3433.0,0,0
J0080-TP-XS,13245.0,23,1577.0,1445.0,0,0
J0080-TP-XXL,1209.0,2,5651.0,5959.0,0,0
J0081-DR-L,4606.0,7,3384.5,3717.5,0,0
J0081-DR-M,5890.67,9,2916.0,3188.5,0,0
J0081-DR-S,2632.0,4,4422.5,4820.5,0,0
J0081-DR-XL,6697.01,11,2672.0,2774.0,0,0
J0081-DR-XS,1478.0,2,5380.0,5959.0,0,0
J0081-DR-XXL,5922.0,9,2901.0,3188.5,0,0
J0081-DR-XXXL,2612.0,4,4430.0,4820.5,0,0
J0082-TP-L,720.0,2,6316.5,5959.0,0,0
J0082-TP-S,1080.0,3,5817.5,5335.5,0,0
J0082-TP-XL,2880.0,8,4257.0,3433.0,1,0
J0082-TP-XS,360.0,1,6954.0,6746.5,0,1
J0082-TP-XXL,1422.86,4,5452.5,4820.5,0,0
J0083-KR-L,8470.2,18,2281.0,1819.5,0,0
J0083-KR-M,8697.0,15,2235.0,2166.0,0,0
J0083-KR-S,3416.0,6,3940.5,4040.0,0,0
J0083-KR-XL,5676.0,12,2984.0,2615.5,0,0
J0083-KR-XS,565.0,1,6612.0,6746.5,0,1
J0083-KR-XXL,1721.0,6,5133.0,4040.0,0,0
J0083-KR-XXXL,5163.0,9,3170.0,3188.5,0,0
J0084-TP-M,560.0,1,6625.0,6746.5,0,1
J0084-TP-S,1165.0,2,5728.0,5959.0,0,0
J0084-TP-XS,1120.0,2,5779.5,5959.0,0,0
J0085-TP-L,346.0,1,6970.5,6746.5,0,1
J0085-TP-M,706.0,3,6325.5,5335.5,0,0
J0085-TP-S,2539.0,7,4496.0,3717.5,0,0
J0085-TP-XL,3532.52,10,3868.0,2967.0,1,0
J0085-TP-XS,1049.52,3,5847.0,5335.5,0,0
J0085-TP-XXL,706.0,2,6325.5,5959.0,0,0
J0085-TP-XXXL,1066.0,3,5833.0,5335.5,0,0
J0086-DR-XL,605.0,1,6512.5,6746.5,0,1
J0086-DR-XS,1138.0,2,5753.0,5959.0,0,0
J0086-DR-XXXL,1707.0,3,5149.0,5335.5,0,0
J0087-TP-L,987.0,3,5955.5,5335.5,0,0
J0087-TP-M,1974.0,6,4921.5,4040.0,0,0
J0087-TP-S,658.0,2,6398.5,5959.0,0,0
J0087-TP-XL,329.0,1,7011.0,6746.5,0,1
J0087-TP-XS,658.0,2,6398.5,5959.0,0,0
J0087-TP-XXL,978.0,3,5968.0,5335.5,0,0
J0087-TP-XXXL,658.0,2,6398.5,5959.0,0,0
J0088-TP-L,1694.0,4,5165.0,4820.5,0,0
J0088-TP-M,4848.0,12,3297.0,2615.5,0,0
J0088-TP-S,2872.0,7,4264.0,3717.5,0,0
J0088-TP-XL,5890.0,14,2917.5,2308.0,0,0
J0088-TP-XS,2093.0,5,4821.0,4401.5,0,0
J0088-TP-XXL,3192.0,8,4062.5,3433.0,1,0
J0088-TP-XXXL,3486.0,8,3902.5,3433.0,1,0
J0089-TP-L,346.0,1,6970.5,6746.5,0,1
J0089-TP-M,1021.52,3,5901.0,5335.5,0,0
J0089-TP-S,1398.0,4,5470.0,4820.5,0,0
J0089-TP-XL,2678.52,7,4385.0,3717.5,0,0
J0089-TP-XS,1725.04,5,5125.0,4401.5,0,0
J0089-TP-XXL,3512.86,10,3881.0,2967.0,1,0
J0089-TP-XXXL,2104.0,6,4810.5,4040.0,0,0
J0090-TP-L,7406.25,13,2501.0,2460.0,0,0
J0090-TP-M,3372.0,6,3972.0,4040.0,0,0
J0090-TP-S,6620.25,12,2691.0,2615.5,0,0
J0090-TP-XL,2815.0,5,4300.0,4401.5,0,0
J0090-TP-XS,1641.0,3,5203.5,5335.5,0,0
J0090-TP-XXL,1628.68,3,5223.0,5335.5,0,0
J0090-TP-XXXL,4558.0,8,3404.0,3433.0,0,0
J0091-TP-L,599.0,2,6553.0,5959.0,0,0
J0091-TP-M,1500.0,5,5352.0,4401.5,0,0
J0091-TP-S,301.0,1,7101.5,6746.5,0,1
J0091-TP-XL,4234.0,13,3533.0,2460.0,0,0
J0091-TP-XS,602.0,2,6542.5,5959.0,0,0
J0091-TP-XXL,2690.24,9,4374.0,3188.5,1,0
J0091-TP-XXXL,2835.0,9,4290.0,3188.5,1,0
J0092-SET-L,17887.0,22,1201.0,1507.5,0,0
J0092-SET-M,8935.0,11,2190.0,2774.0,0,0
J0092-SET-S,1666.0,2,5185.0,5959.0,0,0
J0092-SET-XL,20673.33,25,1025.0,1307.0,0,0
J0092-SET-XS,5179.0,6,3163.0,4040.0,0,0
J0092-SET-XXL,11166.33,16,1829.0,2039.0,0,0
J0092-SET-XXXL,13078.0,14,1603.0,2308.0,0,0
J0093-DR-L,1911.0,3,4980.0,5335.5,0,0
J0093-DR-M,799.0,1,6233.0,6746.5,0,0
J0093-DR-S,1835.0,3,5039.0,5335.5,0,0
J0093-DR-XS,3277.0,5,4012.0,4401.5,0,0
J0093-DR-XXL,2073.0,3,4836.0,5335.5,0,0
J0094-KR-L,7023.0,12,2589.0,2615.5,0,0
J0094-KR-M,17678.0,30,1218.0,1061.0,0,0
J0094-KR-S,5675.0,11,2985.0,2774.0,0,0
J0094-KR-XL,12121.87,22,1714.0,1507.5,0,0
J0094-KR-XS,4579.0,8,3396.0,3433.0,0,0
J0094-KR-XXL,10357.96,18,1961.0,1819.5,0,0
J0094-KR-XXXL,2297.0,4,4670.0,4820.5,0,0
J0095-SET-L,46430.0,76,344.0,283.5,0,0
J0095-SET-M,46147.8,73,349.0,302.5,0,0
J0095-SET-S,17489.0,27,1238.0,1190.5,0,0
J0095-SET-XL,41403.09,66,407.0,354.5,0,0
J0095-SET-XS,10915.0,17,1874.0,1923.5,0,0
J0095-SET-XXL,50090.66,80,304.0,260.5,0,0
J0095-SET-XXXL,50241.27,81,302.0,257.0,0,0
J0096-KR-L,20959.9,36,1013.0,849.5,0,0
J0096-KR-M,16846.95,29,1289.0,1109.0,0,0
J0096-KR-S,6458.71,12,2739.0,2615.5,0,0
J0096-KR-XL,33286.8,60,565.0,411.5,0,0
J0096-KR-XS,7379.81,13,2507.0,2460.0,0,0
J0096-KR-XXL,28773.0,47,689.0,601.0,0,0
J0096-KR-XXXL,8944.76,16,2188.0,2039.0,0,0
J0097-KR-L,36383.02,66,488.0,354.5,0,0
J0097-KR-M,45690.0,83,351.0,243.5,0,0
J0097-KR-S,30973.95,58,615.0,435.5,0,0
J0097-KR-XL,9676.57,18,2060.0,1819.5,0,0
J0097-KR-XS,13167.57,24,1588.0,1377.5,0,0
J0097-KR-XXL,17054.57,32,1267.0,982.0,0,0
J0097-KR-XXXL,18657.0,34,1146.0,912.5,0,0
J0098-TP-L,2589.0,6,4456.0,4040.0,0,0
J0098-TP-M,3629.33,10,3808.0,2967.0,1,0
J0098-TP-S,826.0,2,6206.5,5959.0,0,0
J0098-TP-XS,3056.0,7,4141.0,3717.5,0,0
J0098-TP-XXL,5440.0,12,3075.5,2615.5,0,0
J0098-TP-XXXL,2650.33,6,4413.0,4040.0,0,0
J0100-DR-S,605.0,1,6512.5,6746.5,0,1
J0100-DR-XS,1099.0,1,5795.5,6746.5,0,0
J0100-DR-XXL,1499.0,1,5353.5,6746.5,0,0
J0100-DR-XXXL,2598.0,2,4445.5,5959.0,0,0
J0101-DR-A-M,777.0,1,6252.5,6746.5,0,0
J0101-DR-A-XL,0.0,1,7187.5,6746.5,0,1
J0101-DR-A-XXXL,1598.0,2,5249.0,5959.0,0,0
J0101-DR-L,2397.0,3,4604.0,5335.5,0,0
J0101-DR-S,1619.0,2,5235.0,5959.0,0,0
J0101-DR-XS,1576.0,2,5282.0,5959.0,0,0
J0101-DR-XXL,3929.0,5,3673.5,4401.5,0,0
J0102-SKD-L,1186.0,1,5697.5,6746.5,0,0
J0102-SKD-M,3653.0,3,3802.0,5335.5,0,0
J0102-SKD-S,3487.0,3,3901.0,5335.5,0,0
J0102-SKD-XL,5731.93,5,2968.0,4401.5,0,0
J0102-SKD-XS,1186.0,1,5697.5,6746.5,0,0
J0102-SKD-XXL,2372.0,2,4618.0,5959.0,0,0
J0102-SKD-XXXL,1115.0,1,5783.5,6746.5,0,0
J0103-SKD-A-M,5813.64,5,2939.0,4401.5,0,0
J0103-SKD-L,16896.92,14,1283.0,2308.0,0,0
J0103-SKD-S,9459.0,7,2101.0,3717.5,0,0
J0103-SKD-XL,9888.64,8,2030.0,3433.0,0,0
J0103-SKD-XS,5877.0,5,2921.0,4401.5,0,0
J0103-SKD-XXL,2676.0,3,4388.0,5335.5,0,0
J0103-SKD-XXXL,12647.0,12,1650.0,2615.5,0,0
J0104-KR-M,5421.0,12,3081.0,2615.5,0,0
J0104-KR-S,3963.52,9,3648.0,3188.5,1,0
J0104-KR-XL,884.0,2,6118.0,5959.0,0,0
J0104-KR-XS,4529.0,11,3417.0,2774.0,0,0
J0104-KR-XXL,3614.0,8,3816.0,3433.0,1,0
J0105-KR-L,3996.0,4,3628.0,4820.5,0,0
J0105-KR-M,10595.0,11,1922.0,2774.0,0,0
J0105-KR-S,5158.43,6,3171.0,4040.0,0,0
J0105-KR-XL,13305.0,13,1569.0,2460.0,0,0
J0105-KR-XS,2997.0,3,4181.0,5335.5,0,0
J0105-KR-XXL,5994.0,6,2873.5,4040.0,0,0
J0105-KR-XXXL,5934.0,6,2894.0,4040.0,0,0
J0106-KR-L,5779.29,6,2949.0,4040.0,0,0
J0106-KR-M,14543.0,15,1462.5,2166.0,0,0
J0106-KR-S,11994.0,12,1733.0,2615.5,0,0
J0106-KR-XL,10220.0,10,1979.0,2967.0,0,0
J0106-KR-XS,2997.0,3,4181.0,5335.5,0,0
J0106-KR-XXL,9285.86,10,2137.0,2967.0,0,0
J0106-KR-XXXL,14244.0,14,1487.0,2308.0,0,0
J0108-SKD-L,16890.46,15,1285.0,2166.0,0,0
J0108-SKD-M,28760.89,27,690.0,1190.5,0,0
J0108-SKD-S,5138.0,5,3179.0,4401.5,0,0
J0108-SKD-XL,15625.79,16,1368.0,2039.0,0,0
J0108-SKD-XS,5754.0,5,2957.0,4401.5,0,0
J0108-SKD-XXL,7953.0,8,2391.0,3433.0,0,0
J0108-SKD-XXXL,14831.0,13,1432.0,2460.0,0,0
J0109-SKD-L,7265.0,6,2530.5,4040.0,0,0
J0109-SKD-M,1804.0,2,5056.0,5959.0,0,0
J0109-SKD-S,1199.0,1,5666.0,6746.5,0,0
J0109-SKD-XL,8577.0,7,2260.0,3717.5,0,0
J0109-SKD-XS,1070.54,1,5827.0,6746.5,0,0
J0109-SKD-XXL,7249.04,6,2536.0,4040.0,0,0
J0109-SKD-XXXL,4681.54,4,3357.0,4820.5,0,0
J0110-SKD-L,826.0,1,6206.5,6746.5,0,0
J0110-SKD-M,3270.0,4,4014.0,4820.5,0,0
J0110-SKD-S,864.0,1,6141.5,6746.5,0,0
J0110-SKD-XL,1728.0,2,5121.5,5959.0,0,0
J0110-SKD-XXL,864.0,1,6141.5,6746.5,0,0
J0111-TP-L,3748.0,8,3758.0,3433.0,1,0
J0111-TP-M,423.0,1,6859.5,6746.5,0,1
J0111-TP-S,2538.0,6,4497.0,4040.0,0,0
J0111-TP-XL,8895.86,20,2199.0,1651.5,0,0
J0111-TP-XS,3325.0,7,3993.5,3717.5,0,0
J0111-TP-XXL,12272.72,27,1699.0,1190.5,0,0
J0111-TP-XXXL,13192.0,29,1583.0,1109.0,0,0
J0112-TP-L,3514.0,10,3880.0,2967.0,1,0
J0112-TP-M,2113.0,6,4804.0,4040.0,0,0
J0112-TP-S,708.0,2,6324.0,5959.0,0,0
J0112-TP-XL,4218.0,12,3540.0,2615.5,0,0
J0112-TP-XS,1754.0,5,5103.0,4401.5,0,0
J0112-TP-XXL,2104.0,6,4810.5,4040.0,0,0
J0112-TP-XXXL,1411.0,4,5462.5,4820.5,0,0
J0113-TP-L,9789.0,18,2040.0,1819.5,0,0
J0113-TP-M,31902.67,54,592.0,489.5,0,0
J0113-TP-S,13932.0,24,1512.0,1377.5,0,0
J0113-TP-XL,20926.0,37,1015.0,816.5,0,0
J0113-TP-XS,10064.0,20,2001.0,1651.5,0,0
J0113-TP-XXL,21544.67,38,982.0,786.5,0,0
J0113-TP-XXXL,13564.0,23,1545.0,1445.0,0,0
J0114-TP-M,4179.0,10,3553.5,2967.0,0,0
J0114-TP-S,678.0,2,6368.5,5959.0,0,0
J0114-TP-XS,314.0,1,7064.0,6746.5,0,1
J0115-TP-XXL,352.0,1,6964.5,6746.5,0,1
J0116-TP-M,360.0,1,6954.0,6746.5,0,1
J0116-TP-S,1463.0,4,5403.5,4820.5,0,0
J0116-TP-XS,360.0,1,6954.0,6746.5,0,1
J0116-TP-XXL,809.0,2,6225.5,5959.0,0,0
J0117-TP-A-XXXL,3776.0,7,3742.0,3717.5,0,0
J0117-TP-M,59560.15,102,221.0,182.0,0,0
J0117-TP-S,25243.05,44,821.0,657.0,0,0
J0117-TP-XL,57471.77,97,236.0,197.5,0,0
J0117-TP-XS,17502.0,29,1236.0,1109.0,0,0
J0117-TP-XXL,55157.62,97,253.0,197.5,0,0
J0117-TP-XXXL,39870.9,70,428.0,321.5,0,0
J0118-TP-L,30640.0,65,622.0,364.0,0,0
J0118-TP-M,22408.0,45,949.0,637.0,0,0
J0118-TP-S,17957.0,34,1193.0,912.5,0,0
J0118-TP-XL,68280.29,133,184.0,119.5,0,0
J0118-TP-XS,3542.0,7,3863.0,3717.5,0,0
J0118-TP-XXL,54504.0,109,259.0,167.0,0,0
J0118-TP-XXXL,66075.0,124,193.0,128.0,0,0
J0119-TP-L,79982.29,133,132.0,119.5,0,0
J0119-TP-M,66544.63,113,189.0,155.5,0,0
J0119-TP-S,22548.34,39,946.0,761.5,0,0
J0119-TP-XL,100256.0,168,83.0,71.0,0,0
J0119-TP-XS,10868.0,17,1880.0,1923.5,0,0
J0119-TP-XXL,97385.29,161,90.0,78.0,0,0
J0119-TP-XXXL,104579.16,180,76.0,62.5,0,0
J0120-TP-L,365.0,1,6942.5,6746.5,0,1
J0120-TP-M,365.0,1,6942.5,6746.5,0,1
J0120-TP-S,1095.0,3,5803.0,5335.5,0,0
J0120-TP-XL,1095.0,3,5803.0,5335.5,0,0
J0120-TP-XS,365.0,1,6942.5,6746.5,0,1
J0120-TP-XXL,365.0,1,6942.5,6746.5,0,1
J0120-TP-XXXL,1095.0,3,5803.0,5335.5,0,0
J0121-TP-L,498.0,2,6743.0,5959.0,0,0
J0121-TP-S,301.0,1,7101.5,6746.5,0,1
J0122-TP-L,313.33,1,7065.0,6746.5,0,1
J0122-TP-M,3037.29,9,4150.0,3188.5,1,0
J0122-TP-S,6521.33,19,2717.0,1731.0,0,0
J0122-TP-XL,3936.34,13,3667.0,2460.0,1,0
J0122-TP-XS,659.0,2,6392.0,5959.0,0,0
J0122-TP-XXL,9516.29,30,2090.0,1061.0,0,0
J0122-TP-XXXL,11887.0,38,1748.0,786.5,0,0
J0123-TP-M,301.0,1,7101.5,6746.5,0,1
J0123-TP-XL,2278.0,6,4684.0,4040.0,0,0
J0123-TP-XS,1139.0,3,5751.5,5335.5,0,0
J0123-TP-XXL,4286.0,14,3513.0,2308.0,0,0
J0123-TP-XXXL,906.0,2,6069.0,5959.0,0,0
J0124-TP-L,9192.0,16,2149.0,2039.0,0,0
J0124-TP-M,5510.67,10,3051.0,2967.0,0,0
J0124-TP-S,5692.86,10,2980.0,2967.0,0,0
J0124-TP-XL,7229.62,13,2541.0,2460.0,0,0
J0124-TP-XS,2233.0,4,4714.0,4820.5,0,0
J0124-TP-XXL,9061.0,16,2169.0,2039.0,0,0
J0124-TP-XXXL,7005.0,13,2591.0,2460.0,0,0
J0126-SKD-L,6072.71,9,2853.0,3188.5,0,0
J0126-SKD-M,6253.0,8,2796.0,3433.0,0,0
J0126-SKD-S,3202.0,5,4055.0,4401.5,0,0
J0126-SKD-XL,5257.0,7,3135.0,3717.5,0,0
J0126-SKD-XS,3807.0,5,3729.0,4401.5,0,0
J0126-SKD-XXL,11603.0,15,1782.0,2166.0,0,0
J0126-SKD-XXXL,9913.0,13,2025.0,2460.0,0,0
J0127-SKD-L,21600.01,19,979.0,1731.0,0,0
J0127-SKD-M,1115.0,1,5783.5,6746.5,0,0
J0127-SKD-S,13617.0,14,1543.0,2308.0,0,0
J0127-SKD-XL,17969.0,17,1191.0,1923.5,0,0
J0127-SKD-XS,18747.86,16,1141.0,2039.0,0,0
J0127-SKD-XXL,6704.92,7,2670.0,3717.5,0,0
J0127-SKD-XXXL,5930.0,5,2899.0,4401.5,0,0
J0129-SET-S,3651.0,5,3804.0,4401.5,0,0
J0129-SET-XS,4382.0,6,3469.0,4040.0,0,0
J0130-SET-L,659.0,1,6392.0,6746.5,0,0
J0130-SET-M,659.0,1,6392.0,6746.5,0,0
J0130-SET-S,3311.0,5,4001.0,4401.5,0,0
J0130-SET-XL,659.0,1,6392.0,6746.5,0,0
J0130-SET-XS,4708.0,7,3348.5,3717.5,0,0
J0130-SET-XXL,3992.62,6,3633.0,4040.0,0,0
J0130-SET-XXXL,4683.0,7,3354.0,3717.5,0,0
J0131-KR-A-M,369.0,1,6937.5,6746.5,0,1
J0131-KR-L,1032.0,3,5895.5,5335.5,0,0
J0131-KR-S,1962.57,5,4932.0,4401.5,0,0
J0131-KR-XL,684.0,2,6360.5,5959.0,0,0
J0131-KR-XS,2442.43,7,4558.0,3717.5,0,0
J0131-KR-XXL,3207.43,9,4053.0,3188.5,1,0
J0131-KR-XXXL,2280.71,6,4682.0,4040.0,0,0
J0132-KR-L,5613.76,15,3008.0,2166.0,0,0
J0132-KR-XL,4327.0,12,3495.0,2615.5,0,0
J0132-KR-XS,3490.14,10,3898.0,2967.0,1,0
J0132-KR-XXL,4928.0,13,3270.0,2460.0,0,0
J0132-KR-XXXL,9433.95,26,2108.0,1247.0,0,0
J0133-KR-A-L,364.0,1,6946.0,6746.5,0,1
J0133-KR-A-M,741.0,2,6300.0,5959.0,0,0
J0133-KR-A-XL,758.0,2,6283.0,5959.0,0,0
J0133-KR-XS,1367.0,3,5491.0,5335.5,0,0
J0133-KR-XXL,758.0,2,6283.0,5959.0,0,0
J0133-KR-XXXL,1587.0,3,5267.0,5335.5,0,0
J0134-SET-L,6303.0,9,2779.5,3188.5,0,0
J0134-SET-M,5646.0,8,2997.0,3433.0,0,0
J0134-SET-S,16009.0,23,1342.0,1445.0,0,0
J0134-SET-XL,10538.42,15,1929.0,2166.0,0,0
J0134-SET-XS,6095.0,9,2843.0,3188.5,0,0
J0134-SET-XXL,5622.0,8,3005.0,3433.0,0,0
J0134-SET-XXXL,3479.71,5,3907.0,4401.5,0,0
J0135-SET-L,22274.88,38,956.0,786.5,0,0
J0135-SET-M,17124.86,29,1260.0,1109.0,0,0
J0135-SET-S,9357.44,16,2124.0,2039.0,0,0
J0135-SET-XL,18194.3,32,1177.0,982.0,0,0
J0135-SET-XS,7092.0,12,2575.0,2615.5,0,0
J0135-SET-XXL,4728.0,9,3340.5,3188.5,0,0
J0135-SET-XXXL,5910.0,10,2908.0,2967.0,0,0
J0136-KR-M,568.0,1,6604.5,6746.5,0,1
J0136-KR-S,2670.0,5,4392.0,4401.5,0,0
J0136-KR-XL,1704.0,3,5153.0,5335.5,0,0
J0136-KR-XS,1067.0,2,5830.5,5959.0,0,0
J0136-KR-XXL,3408.0,6,3950.5,4040.0,0,0
J0136-KR-XXXL,3976.0,7,3641.0,3717.5,0,0
J0137-SET-L,5184.0,7,3158.5,3717.5,0,0
J0137-SET-M,1442.0,2,5438.0,5959.0,0,0
J0137-SET-S,1442.0,3,5438.0,5335.5,0,0
J0137-SET-XL,2163.0,3,4768.0,5335.5,0,0
J0137-SET-XS,841.0,1,6181.0,6746.5,0,0
J0137-SET-XXL,4330.0,6,3492.0,4040.0,0,0
J0137-SET-XXXL,2855.38,5,4271.0,4401.5,0,0
J0138-KR-M,952.0,2,6020.5,5959.0,0,0
J0138-KR-S,499.0,1,6732.0,6746.5,0,1
J0138-KR-XS,1083.0,2,5813.0,5959.0,0,0
J0138-KR-XXL,499.0,1,6732.0,6746.5,0,1
J0139-KR-L,11665.57,29,1774.0,1109.0,0,0
